paper_id,doi,title,year,journal,diameter_nm,length_um,layers,method,cvd_temperature_C,catalyst,carbon_source,conductivity_Sm,tensile_strength_GPa,youngs_modulus_GPa,notes,status,material_type,source_reference,aspect_ratio,log_diameter,is_swcnn,is_cvd,temp_normalized,has_catalyst,has_carbon_source,volume_fraction_est
CNT_126,SYNTHETIC_126,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,23.44,253.9,4,CVD,701.0,,CH4,192784.0,32.0,809.0,MWCNT synthetic data,Synthetic,MWCNT,,10831.911262798634,1.3699576258739743,0,1,0.701,0,1,0.0072802245803678545
CNT_127,SYNTHETIC_127,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,9.43,950.7,18,CVD,863.0,Co/Mo,CO,825905.0,56.1,974.0,MWCNT synthetic data,Synthetic,MWCNT,,100816.54294803819,0.9745117387918839,0,1,0.863,1,1,0.2024179954096097
CNT_128,SYNTHETIC_128,Synthetic data based on literature ranges (MWCNT),2014,Literature-based synthesis,49.09,904.3,13,CVD,996.0,Co/Mo,CH4,735018.0,74.8,417.0,MWCNT synthetic data,Synthetic,MWCNT,,18421.26706050112,1.6909930409467726,0,1,0.996,1,1,0.005394575654587146
CNT_129,SYNTHETIC_129,Synthetic data based on literature ranges (MWCNT),2016,Literature-based synthesis,25.24,319.7,16,Arc discharge,,,,367614.0,74.7,1233.0,MWCNT synthetic data,Synthetic,MWCNT,,12666.402535657688,1.4020893677786923,0,0,0.0,0,0,0.025115468365811824
CNT_130,SYNTHETIC_130,Synthetic data based on literature ranges (MWCNT),2012,Literature-based synthesis,40.38,747.6,8,CVD,857.0,Ni,C2H4,428228.0,49.2,642.0,MWCNT synthetic data,Synthetic,MWCNT,,18514.11589895988,1.606166325362808,0,1,0.857,1,1,0.004906336803830671
CNT_131,SYNTHETIC_131,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,35.73,346.5,13,Arc discharge,,,,823579.0,47.7,883.0,MWCNT synthetic data,Synthetic,MWCNT,,9697.73299748111,1.553033028357337,0,0,0.0,0,0,0.010183036956042729
CNT_132,SYNTHETIC_132,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,32.42,887.1,11,Laser ablation,,,,475755.0,42.3,1162.0,MWCNT synthetic data,Synthetic,MWCNT,,27362.739049969154,1.5108130239083775,0,0,0.0,0,0,0.010465661024470236
CNT_133,SYNTHETIC_133,Synthetic data based on literature ranges (MWCNT),2021,Literature-based synthesis,44.11,533.6,4,CVD,703.0,Fe,CH4,133837.0,43.6,636.0,MWCNT synthetic data,Synthetic,MWCNT,,12097.030151892995,1.644537067624122,0,1,0.703,1,1,0.0020558237349064634
CNT_134,SYNTHETIC_134,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,49.25,770.6,8,Arc discharge,,,,759045.0,10.2,630.0,MWCNT synthetic data,Synthetic,MWCNT,,15646.700507614214,1.6924062436517926,0,0,0.0,0,0,0.003298204024839599
CNT_135,SYNTHETIC_135,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,16.5,303.3,6,CVD,705.0,,C2H2,445894.0,57.6,389.0,MWCNT synthetic data,Synthetic,MWCNT,,18381.81818181818,1.2174839705347833,0,1,0.705,0,1,0.02203856749311295
CNT_136,SYNTHETIC_136,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,40.51,266.4,7,HiPco,,,,895779.0,52.1,987.0,MWCNT synthetic data,Synthetic,MWCNT,,6576.154036040484,1.6075622539042616,0,0,0.0,0,0,0.00426553543042086
CNT_137,SYNTHETIC_137,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,10.85,991.3,9,Laser ablation,,,,684682.0,52.5,686.0,MWCNT synthetic data,Synthetic,MWCNT,,91364.05529953918,1.0354297782116877,0,0,0.0,0,0,0.07645097581176072
CNT_138,SYNTHETIC_138,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,5.21,390.2,10,CVD,934.0,Co,CH4,972192.0,71.9,1082.0,MWCNT synthetic data,Synthetic,MWCNT,,74894.43378119002,0.7168378066573825,0,1,0.934,1,1,0.368404183597909
CNT_139,SYNTHETIC_139,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,27.68,267.6,4,Laser ablation,,,,726419.0,20.8,815.0,MWCNT synthetic data,Synthetic,MWCNT,,9667.630057803468,1.4421661014745495,0,0,0.0,0,0,0.005220688963881185
CNT_140,SYNTHETIC_140,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,32.28,750.4,10,Laser ablation,,,,874114.0,42.0,589.0,MWCNT synthetic data,Synthetic,MWCNT,,23246.592317224287,1.5089335395040129,0,0,0.0,0,0,0.009596943718915497
CNT_141,SYNTHETIC_141,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,9.09,889.9,3,Laser ablation,,,,828564.0,55.9,578.0,MWCNT synthetic data,Synthetic,MWCNT,,97898.7898789879,0.9585639309991355,0,0,0.0,0,0,0.03630726108914521
CNT_142,SYNTHETIC_142,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,16.23,260.1,7,CVD,917.0,Co,CH4,298165.0,57.8,279.0,MWCNT synthetic data,Synthetic,MWCNT,,16025.878003696858,1.2103185465849793,0,1,0.917,1,1,0.02657424902121346
CNT_143,SYNTHETIC_143,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,5.89,884.1,4,CVD,903.0,Ni,CH4,890767.0,65.8,695.0,MWCNT synthetic data,Synthetic,MWCNT,,150101.86757215622,0.7701153685213028,0,1,0.903,1,1,0.11530002507775547
CNT_144,SYNTHETIC_144,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,10.4,168.8,14,Laser ablation,,,,727724.0,57.6,854.0,MWCNT synthetic data,Synthetic,MWCNT,,16230.76923076923,1.0170333810578631,0,0,0.0,0,0,0.12943786982248517
CNT_145,SYNTHETIC_145,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,11.89,882.8,14,Laser ablation,,,,126323.0,67.8,372.0,MWCNT synthetic data,Synthetic,MWCNT,,74247.26661059714,1.0751818911447188,0,0,0.0,0,0,0.09902944074538043
CNT_146,SYNTHETIC_146,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,13.75,909.6,19,Laser ablation,,,,848921.0,45.5,268.0,MWCNT synthetic data,Synthetic,MWCNT,,66152.72727272728,1.1383027297513335,0,0,0.0,0,0,0.10049586776859505
CNT_147,SYNTHETIC_147,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,32.0,981.4,18,CVD,813.0,Fe,Ethanol,215604.0,29.8,277.0,MWCNT synthetic data,Synthetic,MWCNT,,30668.75,1.5051499918916083,0,1,0.813,1,1,0.017578125
CNT_148,SYNTHETIC_148,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,48.26,348.5,16,Laser ablation,,,,192259.0,75.6,947.0,MWCNT synthetic data,Synthetic,MWCNT,,7221.301284707833,1.6835873265718238,0,0,0.0,0,0,0.006869819833822494
CNT_149,SYNTHETIC_149,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,47.52,174.7,13,CVD,875.0,Co,C2H4,141168.0,71.0,1185.0,MWCNT synthetic data,Synthetic,MWCNT,,3676.346801346801,1.6768764411123307,0,1,0.875,1,1,0.005756923896654535
CNT_150,SYNTHETIC_150,Synthetic data based on literature ranges (MWCNT),2023,Literature-based synthesis,23.96,651.1,13,CVD,707.0,Co,C2H2,793367.0,57.8,674.0,MWCNT synthetic data,Synthetic,MWCNT,,27174.457429048412,1.3794868318430866,0,1,0.707,1,1,0.02264486442345478
CNT_151,SYNTHETIC_151,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,25.02,944.9,4,CVD,749.0,Fe/Co,C2H4,298693.0,15.8,712.0,MWCNT synthetic data,Synthetic,MWCNT,,37765.78737010392,1.3982873227152939,0,1,0.749,1,1,0.006389772274905894
CNT_152,SYNTHETIC_152,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,9.17,869.4,13,CVD,919.0,Co/Mo,Ethanol,968068.0,63.2,670.0,MWCNT synthetic data,Synthetic,MWCNT,,94809.16030534351,0.9623693830303763,0,1,0.919,1,1,0.1545982882401839
CNT_153,SYNTHETIC_153,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,22.24,895.2,16,Arc discharge,,,,280323.0,70.8,974.0,MWCNT synthetic data,Synthetic,MWCNT,,40251.79856115108,1.347134802437649,0,0,0.0,0,0,0.0323482221417111
CNT_154,SYNTHETIC_154,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,43.62,478.5,9,CVD,761.0,Fe,CH4,508324.0,47.1,241.0,MWCNT synthetic data,Synthetic,MWCNT,,10969.7386519945,1.6396856711989969,0,1,0.761,1,1,0.004730109416891032
CNT_155,SYNTHETIC_155,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,9.17,42.2,4,CVD,839.0,Fe,C2H4,646576.0,27.3,619.0,MWCNT synthetic data,Synthetic,MWCNT,,4601.96292257361,0.9623693830303763,0,1,0.839,1,1,0.04756870407390274
CNT_156,SYNTHETIC_156,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,10.56,655.0,3,Laser ablation,,,,379326.0,41.9,189.0,MWCNT synthetic data,Synthetic,MWCNT,,62026.51515151515,1.023663959324163,0,0,0.0,0,0,0.02690254820936639
CNT_157,SYNTHETIC_157,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,34.98,401.6,16,Arc discharge,,,,362496.0,58.6,1121.0,MWCNT synthetic data,Synthetic,MWCNT,,11480.846197827332,1.5438198175581659,0,0,0.0,0,0,0.01307616440792272
CNT_158,SYNTHETIC_158,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,45.67,727.0,10,CVD,996.0,Fe,C2H2,656340.0,59.2,744.0,MWCNT synthetic data,Synthetic,MWCNT,,15918.546091526165,1.6596310211164045,0,1,0.996,1,1,0.004794440979928121
CNT_159,SYNTHETIC_159,Synthetic data based on literature ranges (MWCNT),2016,Literature-based synthesis,18.34,522.5,2,Laser ablation,,,,174258.0,67.7,405.0,MWCNT synthetic data,Synthetic,MWCNT,,28489.640130861506,1.2633993550141807,0,0,0.0,0,0,0.005946088009237843
CNT_160,SYNTHETIC_160,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,9.24,571.9,15,Arc discharge,,,,839297.0,12.9,917.0,MWCNT synthetic data,Synthetic,MWCNT,,61893.93939393939,0.9656720182216715,0,0,0.0,0,0,0.17569011075504581
CNT_161,SYNTHETIC_161,Synthetic data based on literature ranges (MWCNT),2021,Literature-based synthesis,32.91,709.4,7,Arc discharge,,,,654944.0,52.9,470.0,MWCNT synthetic data,Synthetic,MWCNT,,21555.758128228503,1.5173278954908025,0,0,0.0,0,0,0.006463120832383487
CNT_162,SYNTHETIC_162,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,43.94,716.9,16,Laser ablation,,,,172103.0,72.6,805.0,MWCNT synthetic data,Synthetic,MWCNT,,16315.43013199818,1.6428600624682983,0,0,0.0,0,0,0.008287048441320137
CNT_163,SYNTHETIC_163,Synthetic data based on literature ranges (MWCNT),2012,Literature-based synthesis,39.84,486.1,10,CVD,832.0,Fe/Co,C2H4,685265.0,43.5,796.0,MWCNT synthetic data,Synthetic,MWCNT,,12201.305220883532,1.6003193406526268,0,1,0.832,1,1,0.006300301608038579
CNT_164,SYNTHETIC_164,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,48.87,343.5,9,Laser ablation,,,,490290.0,13.1,370.0,MWCNT synthetic data,Synthetic,MWCNT,,7028.852056476367,1.6890423479149015,0,0,0.0,0,0,0.0037684072562942767
CNT_165,SYNTHETIC_165,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,36.8,236.2,10,CVD,724.0,Co,CH4,476560.0,24.3,1002.0,MWCNT synthetic data,Synthetic,MWCNT,,6418.478260869566,1.5658478304749979,0,1,0.724,1,1,0.007384215500945181
CNT_166,SYNTHETIC_166,Synthetic data based on literature ranges (MWCNT),2014,Literature-based synthesis,43.81,729.9,6,CVD,811.0,,CH4,880328.0,50.5,571.0,MWCNT synthetic data,Synthetic,MWCNT,,16660.57977630678,1.6415732630913111,0,1,0.811,0,1,0.0031261135151213495
CNT_167,SYNTHETIC_167,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,21.59,610.1,16,Laser ablation,,,,479549.0,29.4,850.0,MWCNT synthetic data,Synthetic,MWCNT,,28258.45298749421,1.334252662449769,0,0,0.0,0,0,0.03432532816622726
CNT_168,SYNTHETIC_168,Synthetic data based on literature ranges (MWCNT),2023,Literature-based synthesis,19.88,390.0,19,Arc discharge,,,,759802.0,19.2,1009.0,MWCNT synthetic data,Synthetic,MWCNT,,19617.706237424547,1.298416401907093,0,0,0.0,0,0,0.04807517135003179
CNT_169,SYNTHETIC_169,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,11.45,245.2,15,Arc discharge,,,,471728.0,14.8,685.0,MWCNT synthetic data,Synthetic,MWCNT,,21414.847161572055,1.058805524605554,0,0,0.0,0,0,0.11441429415915029
CNT_170,SYNTHETIC_170,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,43.93,450.9,8,CVD,878.0,Fe,C2H2,972471.0,28.1,797.0,MWCNT synthetic data,Synthetic,MWCNT,,10264.056453448668,1.6427612131513771,0,1,0.878,1,1,0.004145410856592672
CNT_171,SYNTHETIC_171,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,39.35,139.6,14,CVD,770.0,Co/Mo,C2H2,397800.0,41.4,904.0,MWCNT synthetic data,Synthetic,MWCNT,,3547.649301143583,1.5949447477317917,0,1,0.77,1,1,0.009041459937452472
CNT_172,SYNTHETIC_172,Synthetic data based on literature ranges (MWCNT),2020,Literature-based synthesis,23.25,256.2,12,Laser ablation,,,,327275.0,35.1,600.0,MWCNT synthetic data,Synthetic,MWCNT,,11019.354838709678,1.3664229759053048,0,0,0.0,0,0,0.022199098161637183
CNT_173,SYNTHETIC_173,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,37.61,667.2,6,Laser ablation,,,,734847.0,41.2,924.0,MWCNT synthetic data,Synthetic,MWCNT,,17739.962775857486,1.575303344969713,0,0,0.0,0,0,0.004241745263260739
CNT_174,SYNTHETIC_174,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,12.67,120.8,19,HiPco,,,,210674.0,26.2,315.0,MWCNT synthetic data,Synthetic,MWCNT,,9534.333070244673,1.102776649160826,0,0,0.0,0,0,0.11835875035585493
CNT_175,SYNTHETIC_175,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,8.74,457.7,6,CVD,875.0,Ni,C2H2,531907.0,58.0,222.0,MWCNT synthetic data,Synthetic,MWCNT,,52368.42105263158,0.9415114823248443,0,1,0.875,1,1,0.078546779843849
CNT_176,SYNTHETIC_176,Synthetic data based on literature ranges (MWCNT),2023,Literature-based synthesis,33.04,869.2,16,Arc discharge,,,,408388.0,47.3,379.0,MWCNT synthetic data,Synthetic,MWCNT,,26307.506053268768,1.5190400517928504,0,0,0.0,0,0,0.014656825097174751
CNT_177,SYNTHETIC_177,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,17.47,707.6,11,Arc discharge,,,,246144.0,23.2,919.0,MWCNT synthetic data,Synthetic,MWCNT,,40503.720663995424,1.242292929842374,0,0,0.0,0,0,0.036041833428407326
CNT_178,SYNTHETIC_178,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,23.86,869.5,16,Arc discharge,,,,854304.0,76.1,942.0,MWCNT synthetic data,Synthetic,MWCNT,,36441.743503772006,1.3776704575361032,0,0,0.0,0,0,0.028104709716992603
CNT_179,SYNTHETIC_179,Synthetic data based on literature ranges (MWCNT),2010,Literature-based synthesis,14.47,832.6,16,Arc discharge,,,,127348.0,75.2,948.0,MWCNT synthetic data,Synthetic,MWCNT,,57539.73738769868,1.1604685611324768,0,0,0.0,0,0,0.07641575712015757
CNT_180,SYNTHETIC_180,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,31.23,941.5,15,CVD,895.0,Fe,C2H4,999472.0,13.4,1223.0,MWCNT synthetic data,Synthetic,MWCNT,,30147.29426833173,1.4945719981365218,0,1,0.895,1,1,0.015379679690487022
CNT_181,SYNTHETIC_181,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,49.69,754.9,14,CVD,733.0,Ni,CO,933107.0,40.7,1132.0,MWCNT synthetic data,Synthetic,MWCNT,,15192.191587844638,1.6962690054856109,0,1,0.733,1,1,0.005670091172231004
CNT_182,SYNTHETIC_182,Synthetic data based on literature ranges (MWCNT),2012,Literature-based synthesis,40.5,441.2,12,CVD,789.0,Ni,C2H2,667188.0,52.7,775.0,MWCNT synthetic data,Synthetic,MWCNT,,10893.827160493827,1.607455033937989,0,1,0.789,1,1,0.0073159579332418845
CNT_183,SYNTHETIC_183,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,21.26,454.2,18,Arc discharge,,,,499978.0,11.0,865.0,MWCNT synthetic data,Synthetic,MWCNT,,21364.063969896517,1.327563280615052,0,0,0.0,0,0,0.039824101369152605
CNT_184,SYNTHETIC_184,Synthetic data based on literature ranges (MWCNT),2021,Literature-based synthesis,34.41,623.3,15,Arc discharge,,,,588127.0,76.6,1093.0,MWCNT synthetic data,Synthetic,MWCNT,,18113.92037198489,1.5366846852421006,0,0,0.0,0,0,0.012668404264995655
CNT_185,SYNTHETIC_185,Synthetic data based on literature ranges (MWCNT),2021,Literature-based synthesis,4.21,347.8,13,CVD,858.0,Fe,C2H2,454929.0,48.5,965.0,MWCNT synthetic data,Synthetic,MWCNT,,82612.82660332542,0.6242821989934902,0,1,0.858,1,1,0.7334646046907882
CNT_186,SYNTHETIC_186,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,47.91,28.1,12,CVD,894.0,Co/Mo,CH4,934331.0,14.2,1129.0,MWCNT synthetic data,Synthetic,MWCNT,,586.5163848883324,1.6804261799229434,0,1,0.894,1,1,0.005227919652625652
CNT_187,SYNTHETIC_187,Synthetic data based on literature ranges (MWCNT),2011,Literature-based synthesis,12.14,174.7,5,CVD,785.0,Co,Ethanol,585245.0,31.8,688.0,MWCNT synthetic data,Synthetic,MWCNT,,14390.444810543657,1.0842187225130826,0,1,0.785,1,1,0.03392599789930221
CNT_188,SYNTHETIC_188,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,21.8,977.0,12,CVD,958.0,Fe/Co,CH4,365750.0,65.5,415.0,MWCNT synthetic data,Synthetic,MWCNT,,44816.51376146789,1.3384565135263697,0,1,0.958,1,1,0.0252503997979968
CNT_189,SYNTHETIC_189,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,48.26,488.7,8,Laser ablation,,,,436159.0,46.9,318.0,MWCNT synthetic data,Synthetic,MWCNT,,10126.398673849979,1.6835873265718238,0,0,0.0,0,0,0.003434909916911247
CNT_190,SYNTHETIC_190,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,31.28,821.0,10,Laser ablation,,,,681945.0,22.2,561.0,MWCNT synthetic data,Synthetic,MWCNT,,26246.80306905371,1.4952667582719048,0,0,0.0,0,0,0.01022036747535665
CNT_191,SYNTHETIC_191,Synthetic data based on literature ranges (MWCNT),2016,Literature-based synthesis,45.3,359.9,6,CVD,920.0,Co/Mo,C2H4,828577.0,63.7,332.0,MWCNT synthetic data,Synthetic,MWCNT,,7944.812362030905,1.6560982115999063,0,1,0.92,1,1,0.0029238483692235724
CNT_192,SYNTHETIC_192,Synthetic data based on literature ranges (MWCNT),2014,Literature-based synthesis,30.57,176.3,4,Laser ablation,,,,525603.0,47.5,328.0,MWCNT synthetic data,Synthetic,MWCNT,,5767.091920183186,1.4852954529326468,0,0,0.0,0,0,0.00428024978253656
CNT_193,SYNTHETIC_193,Synthetic data based on literature ranges (MWCNT),2012,Literature-based synthesis,33.17,611.0,12,CVD,817.0,Ni,C2H2,989007.0,19.6,901.0,MWCNT synthetic data,Synthetic,MWCNT,,18420.259270425082,1.5207454846124722,0,1,0.817,1,1,0.01090662303775082
CNT_194,SYNTHETIC_194,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,23.81,451.3,10,Arc discharge,,,,992130.0,19.0,325.0,MWCNT synthetic data,Synthetic,MWCNT,,18954.22091558169,1.3767594136448829,0,0,0.0,0,0,0.017639294421167438
CNT_195,SYNTHETIC_195,Synthetic data based on literature ranges (MWCNT),2013,Literature-based synthesis,18.85,906.5,14,CVD,726.0,Co/Mo,CH4,391034.0,25.9,595.0,MWCNT synthetic data,Synthetic,MWCNT,,48090.18567639257,1.275311377581306,0,1,0.726,1,1,0.039400826010173855
CNT_196,SYNTHETIC_196,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,23.79,833.5,6,CVD,892.0,Fe,C2H4,712119.0,26.2,586.0,MWCNT synthetic data,Synthetic,MWCNT,,35035.72929802438,1.3763944602926035,0,1,0.892,1,1,0.010601379133411467
CNT_197,SYNTHETIC_197,Synthetic data based on literature ranges (MWCNT),2022,Literature-based synthesis,34.47,994.2,3,CVD,999.0,Co,C2H2,622428.0,16.2,875.0,MWCNT synthetic data,Synthetic,MWCNT,,28842.47171453438,1.537441296007149,0,1,0.999,1,1,0.002524868056707527
CNT_198,SYNTHETIC_198,Synthetic data based on literature ranges (MWCNT),2023,Literature-based synthesis,35.43,208.9,17,CVD,827.0,Fe/Co,CH4,370768.0,78.7,741.0,MWCNT synthetic data,Synthetic,MWCNT,,5896.13322043466,1.5493711645909947,0,1,0.827,1,1,0.013542742368684593
CNT_199,SYNTHETIC_199,Synthetic data based on literature ranges (MWCNT),2017,Literature-based synthesis,14.03,405.3,9,CVD,921.0,Fe/Co,CH4,704403.0,16.5,456.0,MWCNT synthetic data,Synthetic,MWCNT,,28888.09693513899,1.1470577019830617,0,1,0.921,1,1,0.045722205090507104
CNT_200,SYNTHETIC_200,Synthetic data based on literature ranges (MWCNT),2016,Literature-based synthesis,38.5,136.4,17,Arc discharge,,,,243374.0,14.4,376.0,MWCNT synthetic data,Synthetic,MWCNT,,3542.8571428571427,1.5854607407888766,0,0,0.0,0,0,0.011469050430089391
CNT_201,SYNTHETIC_201,Synthetic data based on literature ranges (MWCNT),2016,Literature-based synthesis,15.37,366.5,3,Laser ablation,,,,598422.0,31.4,467.0,MWCNT synthetic data,Synthetic,MWCNT,,23845.15289525049,1.1866738957557286,0,0,0.0,0,0,0.012699116861083094
CNT_202,SYNTHETIC_202,Synthetic data based on literature ranges (MWCNT),2019,Literature-based synthesis,47.29,874.6,7,Laser ablation,,,,547267.0,79.5,942.0,MWCNT synthetic data,Synthetic,MWCNT,,18494.396278282937,1.6747693231990692,0,0,0.0,0,0,0.0031301086447295835
CNT_203,SYNTHETIC_203,Synthetic data based on literature ranges (MWCNT),2015,Literature-based synthesis,26.55,403.2,7,Laser ablation,,,,442561.0,71.5,957.0,MWCNT synthetic data,Synthetic,MWCNT,,15186.440677966102,1.4240645417750952,0,0,0.0,0,0,0.009930451374480868
CNT_204,SYNTHETIC_204,Synthetic data based on literature ranges (MWCNT),2018,Literature-based synthesis,9.64,219.9,15,CVD,821.0,Fe,C2H4,411490.0,78.3,888.0,MWCNT synthetic data,Synthetic,MWCNT,,22811.203319502074,0.9840770789541232,0,1,0.821,1,1,0.16141251011518395
